<<<<<<< HEAD
,ProductID,Weight,FatContent,ProductVisibility,ProductType,MRP,OutletID,EstablishmentYear,OutletSize,LocationType,OutletType,result
1226,269,11.15,1,0.008292773,4,152.2708,9,1999,1,0,1,2415.1675
1227,778,20.35,1,0.151379828,10,80.1276,7,2002,1,1,1,1218.2922
1228,1479,12.695633368756642,0,0.079904068,9,47.5718,5,1985,1,2,3,1394.9653
1229,1459,12.695633368756642,0,0.038295533,9,32.39,5,1985,1,2,3,947.3738
1230,292,10.695,0,0.0,5,57.8904,6,2004,2,1,1,904.2365
1231,793,10.85,0,0.162494861,13,104.5622,9,1999,1,0,1,1684.9081
1232,1211,12.695633368756642,0,0.102480138,0,142.747,5,1985,1,2,3,3238.3
1233,29,12.695633368756642,0,0.048508058,14,86.1198,4,1985,2,0,0,240.84709
1234,1393,12.695633368756642,0,0.059432784,11,133.0284,4,1985,2,0,0,290.31375
1235,629,15.7,0,0.045195307,5,180.766,6,2004,2,1,1,3119.5354
1236,471,8.51,1,0.078847814,13,171.5422,2,2007,1,1,1,2820.7407
1237,786,8.63,1,0.028253161,3,170.4422,1,1987,0,2,1,2576.537
1238,172,5.44,0,0.042648161,4,241.5538,0,1998,1,2,0,1033.571
1239,79,15.35,0,0.020358565,14,216.5508,9,1999,1,0,1,3822.8977
1240,1169,12.695633368756642,1,0.081356869,6,90.2488,5,1985,1,2,3,2445.1084
1241,1541,9.6,0,0.024472537,8,187.2214,6,2004,2,1,1,3122.4907
1242,1384,6.095,0,0.081129049,11,143.8154,1,1987,0,2,1,2489.9658
1243,3,7.39,0,0.082704564,14,189.053,2,2007,1,1,1,2862.8486
1244,44,17.25,0,0.084332638,14,262.091,8,1997,2,0,1,4113.0796
1245,1307,17.35,0,0.167643297,9,177.1712,9,1999,1,0,1,2862.3042
1246,364,7.3,0,0.08648324,5,148.9076,3,2009,1,2,2,2190.0513
1247,219,19.0,1,0.097232147,5,47.8718,1,1987,0,2,1,760.0221
1248,839,17.0,1,0.015952023,13,227.3352,1,1987,0,2,1,4355.3833
1249,824,9.3,1,0.033574204,10,155.7314,3,2009,1,2,2,2224.2922
1250,1501,12.695633368756642,0,0.05501583,9,111.8228,4,1985,2,0,0,340.2445
1251,1098,6.155,1,0.094641972,10,212.056,6,2004,2,1,1,3559.7063
1252,986,6.15,0,0.046532678,0,97.2384,2,2007,1,1,1,1699.9008
1253,1153,14.35,0,0.080719435,0,80.996,9,1999,1,0,1,1261.317
1254,1156,17.6,1,0.076107437,10,113.0202,6,2004,2,1,1,1906.853
1255,1100,12.6,1,0.022014451,6,248.2092,7,2002,1,1,1,3867.9863
1256,909,13.65,1,0.308258994,3,213.0902,0,1998,1,2,0,323.23303
1257,424,10.695,1,0.086708987,13,154.6972,1,1987,0,2,1,2444.0674
1258,549,7.905,0,0.010068952,13,249.4408,2,2007,1,1,1,4367.9297
1259,1470,12.695633368756642,0,0.093573569,8,182.4608,4,1985,2,0,0,431.0807
1260,867,19.2,0,0.035256945,13,181.7318,7,2002,1,1,1,2836.4019
1261,1482,5.4,0,0.048116258,8,164.9526,8,1997,2,0,1,2520.269
1262,519,12.3,0,0.021950037,5,190.7162,3,2009,1,2,2,2811.0718
1263,1139,9.3,0,0.043053682,6,87.6172,7,2002,1,1,1,1312.6635
1264,923,10.5,0,0.041564073,6,38.4164,3,2009,1,2,2,483.50195
1265,713,12.6,0,0.087947879,6,109.9228,2,2007,1,1,1,1731.3198
1266,1516,21.25,0,0.113780055,8,234.93,9,1999,1,0,1,3455.7605
1267,1154,11.8,1,0.171246685,3,116.5834,2,2007,1,1,1,1845.6742
1268,510,12.695633368756642,1,0.038852056,0,209.5296,5,1985,1,2,3,5205.725
1269,106,8.365,0,0.072139167,7,36.7506,3,2009,1,2,2,530.4491
1270,306,12.695633368756642,1,0.249342884,15,168.5448,4,1985,2,0,0,340.59918
1271,1388,18.75,0,0.052031075,8,106.228,6,2004,2,1,1,1705.202
1272,714,13.15,1,0.037921193,13,87.3856,1,1987,0,2,1,1358.5476
1273,1386,6.13,0,0.047404371,9,109.3912,0,1998,1,2,0,283.83295
1274,317,19.75,1,0.0,5,179.666,8,1997,2,0,1,2885.3743
1275,1333,12.695633368756642,0,0.058650124,9,247.846,5,1985,1,2,3,6171.552
1276,1216,6.425,0,0.093377128,6,174.6712,1,1987,0,2,1,2760.5967
1277,1102,8.31,1,0.115581112,13,177.5028,1,1987,0,2,1,2841.48
1278,161,16.5,1,0.0,3,102.299,1,1987,0,2,1,1700.2189
1279,925,10.395,0,0.112097216,13,59.022,8,1997,2,0,1,996.2543
1280,760,13.85,1,0.085204025,10,118.9124,1,1987,0,2,1,1969.6019
1281,307,12.695633368756642,0,0.030012644,0,116.1176,5,1985,1,2,3,2983.522
1282,1185,5.305,1,0.0470198,10,182.7608,6,2004,2,1,1,3470.1685
1283,716,15.0,1,0.04492594,0,221.9456,0,1998,1,2,0,794.5735
1284,290,12.695633368756642,1,0.048449768,15,185.5898,5,1985,1,2,3,5151.1113
1285,130,12.695633368756642,0,0.069907412,7,36.9532,5,1985,1,2,3,1059.9746
1286,909,13.65,1,0.184132888,3,214.0902,6,2004,2,1,1,3220.2522
1287,246,10.65,0,0.040123315,6,54.6272,0,1998,1,2,0,168.1439
1288,94,10.1,0,0.046575743,7,62.1878,6,2004,2,1,1,1038.95
1289,210,20.6,0,0.023452939,6,93.6778,8,1997,2,0,1,1525.5873
1290,589,10.3,1,0.024896589,0,173.2422,8,1997,2,0,1,3109.7546
1291,1501,6.26,0,0.031416038,9,112.5228,6,2004,2,1,1,1892.8663
1292,1238,7.485,0,0.06912372,13,109.2228,8,1997,2,0,1,1657.1287
1293,243,18.1,0,0.177820954,4,155.7288,1,1987,0,2,1,2399.1667
1294,280,12.695633368756642,0,0.061900923,6,37.8506,4,1985,2,0,0,116.40333
1295,1194,5.8,0,0.0,4,88.8172,9,1999,1,0,1,1309.5605
1296,298,13.3,0,0.021255857,0,119.1124,1,1987,0,2,1,2064.407
1297,423,12.695633368756642,0,0.071948252,6,48.8034,5,1985,1,2,3,1416.4604
1298,587,15.85,1,0.007175526,13,40.848,3,2009,1,2,2,484.64395
1299,657,12.695633368756642,1,0.06239666,5,101.999,5,1985,1,2,3,2604.5164
1300,508,12.695633368756642,0,0.058112049,13,45.5744,5,1985,1,2,3,1019.7314
1301,860,11.6,0,0.02970149,3,179.3686,0,1998,1,2,0,438.4281
1302,1033,9.6,1,0.027498277,13,260.2304,2,2007,1,1,1,4086.9807
1303,28,4.59,0,0.071180921,14,114.186,2,2007,1,1,1,1771.1478
1304,816,21.35,0,0.077679213,6,97.2094,1,1987,0,2,1,1383.7596
1305,758,7.52,1,0.073685833,0,183.895,0,1998,1,2,0,510.9511
1306,1270,15.7,0,0.160632642,9,57.8562,6,2004,2,1,1,923.9158
1307,771,15.7,1,0.018914599,6,59.6536,1,1987,0,2,1,829.70514
1308,839,17.0,1,0.01596229,13,230.8352,6,2004,2,1,1,4389.9487
1309,706,14.75,0,0.089322461,13,112.2518,8,1997,2,0,1,1776.574
1310,733,8.1,1,0.134595967,3,38.448,7,2002,1,1,1,665.435
1311,1114,18.2,1,0.0,0,243.0196,9,1999,1,0,1,4238.2134
1312,1475,17.1,0,0.03879778,9,166.3842,9,1999,1,0,1,2856.534
1313,825,12.695633368756642,1,0.0,5,213.7218,4,1985,2,0,0,501.0111
1314,338,5.26,1,0.041772386,0,165.0868,8,1997,2,0,1,2771.2048
1315,1230,6.035,1,0.065886059,0,184.924,9,1999,1,0,1,3651.1687
1316,1017,17.35,1,0.027666863,3,87.9856,7,2002,1,1,1,1383.0707
1317,1535,12.15,0,0.079416624,8,36.2506,6,2004,2,1,1,648.34717
1318,1002,16.85,0,0.044504129,6,183.5266,7,2002,1,1,1,3261.069
1319,616,11.15,1,0.085915295,13,170.779,6,2004,2,1,1,2847.2786
1320,1008,16.75,0,0.060888099,4,171.9106,2,2007,1,1,1,2980.4407
1321,887,19.35,1,0.07707176,13,112.8518,3,2009,1,2,2,1567.6626
1322,151,7.75,0,0.043306047,0,95.3436,9,1999,1,0,1,1585.7054
1323,729,19.75,0,0.034081551,13,211.7902,2,2007,1,1,1,3887.7195
1324,209,12.695633368756642,1,0.05215787,5,114.4176,5,1985,1,2,3,2949.2544
1325,922,7.59,1,0.0,6,172.808,2,2007,1,1,1,2931.0889
1326,67,8.775,0,0.110532975,4,44.2428,2,2007,1,1,1,768.4653
1327,1184,13.6,1,0.119176431,4,233.93,8,1997,2,0,1,3710.4043
1328,363,12.695633368756642,0,0.027038245,3,151.834,5,1985,1,2,3,3760.9763
1329,676,13.35,0,0.108714206,0,93.2804,0,1998,1,2,0,251.04372
1330,775,12.65,0,0.03538128,0,230.701,1,1987,0,2,1,4063.1604
1331,1348,6.635,0,0.027124299,9,172.9396,7,2002,1,1,1,2809.1094
1332,325,12.695633368756642,1,0.095344543,5,152.3366,4,1985,2,0,0,360.3565
1333,192,5.155,0,0.08318261,5,248.8776,6,2004,2,1,1,4050.136
1334,432,21.0,0,0.049405001,13,192.8478,7,2002,1,1,1,2018.0951
1335,1452,12.5,0,0.006803416,9,40.8112,2,2007,1,1,1,654.2731
1336,982,8.785,0,0.026073405,6,121.4414,3,2009,1,2,2,1818.9658
1337,312,15.2,1,0.103939618,6,173.6054,9,1999,1,0,1,2970.418
1338,708,19.7,0,0.078231229,0,181.466,3,2009,1,2,2,2733.1682
1339,435,10.5,0,0.087966875,5,91.583,0,1998,1,2,0,225.07822
1340,1112,6.385,1,0.124214471,13,35.5874,3,2009,1,2,2,548.4184
1341,1231,8.1,1,0.019880322,3,88.0198,2,2007,1,1,1,1338.2028
1342,981,10.5,1,0.041829904,6,217.8508,0,1998,1,2,0,438.2395
1343,15,8.67,0,0.065538317,14,141.8128,9,1999,1,0,1,2141.3162
1344,584,17.85,0,0.046729336,10,152.5682,7,2002,1,1,1,2423.703
1345,667,12.695633368756642,0,0.0,6,186.0266,4,1985,2,0,0,576.7453
1346,75,12.695633368756642,0,0.058150483,7,74.138,5,1985,1,2,3,2135.254
1347,1488,7.685,0,0.025517058,8,147.476,9,1999,1,0,1,2553.6228
1348,842,12.695633368756642,1,0.0,2,183.7292,4,1985,2,0,0,624.23364
1349,871,7.285,0,0.050167414,4,156.9288,3,2009,1,2,2,2315.7722
1350,959,12.695633368756642,0,0.102015088,4,227.2352,5,1985,1,2,3,6524.6807
1351,507,11.1,0,0.110651177,6,192.7846,6,2004,2,1,1,3200.8672
1352,1534,19.6,0,0.094352624,9,253.8698,7,2002,1,1,1,3564.6343
1353,704,6.76,1,0.029027743,6,81.396,9,1999,1,0,1,1321.4703
1354,445,12.0,1,0.020494302,10,101.2042,3,2009,1,2,2,1413.3646
1355,906,9.285,1,0.021125435,13,159.7578,2,2007,1,1,1,2715.1248
1356,1259,12.695633368756642,0,0.009830622,8,48.9034,5,1985,1,2,3,1308.2338
1357,385,4.905,0,0.0,3,197.7768,8,1997,2,0,1,2956.3574
1358,1511,18.2,0,0.058559885,9,222.6456,9,1999,1,0,1,3965.6863
1359,1440,10.3,0,0.117169698,8,156.163,7,2002,1,1,1,2494.6462
1360,569,19.85,0,0.005256469,4,264.0884,3,2009,1,2,2,3893.102
1361,1510,18.0,0,0.025860761,8,157.1604,0,1998,1,2,0,559.3507
1362,1455,7.565,0,0.054949947,8,54.993,2,2007,1,1,1,840.1698
1363,193,12.695633368756642,0,0.054457963,6,158.8578,4,1985,2,0,0,358.125
1364,174,12.695633368756642,1,0.098790484,5,85.8856,5,1985,1,2,3,2468.0354
1365,583,8.115,1,0.032289868,3,157.6972,3,2009,1,2,2,2280.2344
1366,223,8.8,0,0.071429389,13,207.4612,8,1997,2,0,1,3547.5125
1367,686,10.395,1,0.036876003,10,228.3352,6,2004,2,1,1,3991.242
1368,104,12.695633368756642,0,0.201643565,14,197.7084,4,1985,2,0,0,480.23746
1369,1115,7.725,0,0.079978878,3,248.3092,0,1998,1,2,0,638.6063
1370,386,9.3,0,0.066783292,5,183.0292,8,1997,2,0,1,3286.5117
1371,916,5.94,1,0.029347924,1,188.4556,1,1987,0,2,1,3059.4805
1372,193,6.055,0,0.0,6,160.1578,1,1987,0,2,1,2507.6057
1373,789,14.0,1,0.0,5,155.6656,3,2009,1,2,2,2317.937
1374,293,12.15,0,0.018447852,5,252.6698,7,2002,1,1,1,4087.4343
1375,1442,12.695633368756642,0,0.103725396,8,261.7278,5,1985,1,2,3,5824.075
1376,1407,11.15,0,0.073307104,11,65.2142,1,1987,0,2,1,844.2808
1377,855,15.5,1,0.168661356,6,195.8768,0,1998,1,2,0,552.1485
1378,1389,17.7,0,0.051018257,9,125.2678,9,1999,1,0,1,2131.743
1379,760,13.85,1,0.085258864,10,116.8124,6,2004,2,1,1,1964.2867
1380,939,18.7,0,0.057489563,4,84.7566,1,1987,0,2,1,1306.6245
1381,1217,16.1,0,0.034446714,6,253.3356,3,2009,1,2,2,3458.2712
1382,533,10.5,0,0.071198613,5,120.6098,1,1987,0,2,1,1974.1597
1383,1115,7.725,0,0.047857249,3,249.2092,9,1999,1,0,1,4371.1514
1384,764,11.1,0,0.135116764,13,220.4482,6,2004,2,1,1,3975.8152
1385,1358,12.695633368756642,0,0.047357161,11,51.9666,4,1985,2,0,0,166.56618
1386,169,14.85,1,0.054056872,0,123.2072,3,2009,1,2,2,1740.8501
1387,1037,13.0,1,0.083854075,3,198.7426,3,2009,1,2,2,2839.9028
1388,1410,12.695633368756642,0,0.009728926,11,213.656,5,1985,1,2,3,5408.659
1389,157,6.78,0,0.066756194,6,187.324,7,2002,1,1,1,3146.1194
1390,1249,6.63,1,0.104001913,0,168.45,6,2004,2,1,1,2692.0051
1391,1526,18.2,0,0.164018678,8,44.9086,2,2007,1,1,1,647.58887
1392,789,14.0,1,0.060415636,5,153.1656,6,2004,2,1,1,2613.6636
1393,1035,19.5,0,0.128931187,1,154.6314,2,2007,1,1,1,2483.0085
1394,794,7.855,1,0.161413005,0,35.2848,1,1987,0,2,1,619.5739
1395,296,7.945,0,0.01594096,13,163.121,3,2009,1,2,2,2312.8904
1396,569,19.85,0,0.0,4,265.0884,7,2002,1,1,1,3890.8257
1397,1031,9.8,0,0.106697143,6,175.637,6,2004,2,1,1,2823.658
1398,815,7.075,0,0.022562708,5,95.9068,6,2004,2,1,1,1595.215
1399,823,11.65,0,0.174319632,4,55.5298,9,1999,1,0,1,888.9645
1400,14,13.0,1,0.075295456,14,174.4054,0,1998,1,2,0,428.9374
1401,340,12.695633368756642,0,0.063266852,4,120.6782,4,1985,2,0,0,295.3955
1402,763,17.5,0,0.052525654,13,104.399,9,1999,1,0,1,1659.8695
1403,352,9.6,0,0.036285125,6,141.2154,8,1997,2,0,1,2158.8313
1404,1396,8.895,0,0.12471467,9,111.4544,8,1997,2,0,1,1909.3494
1405,1439,11.395,0,0.021694101,8,150.0708,3,2009,1,2,2,2276.3743
1406,1094,15.0,0,0.046366458,1,119.9414,6,2004,2,1,1,2111.8208
1407,1044,18.2,0,0.012605492,13,137.818,6,2004,2,1,1,2301.0735
1408,1429,8.42,0,0.112498699,8,62.8168,7,2002,1,1,1,1079.5587
1409,320,8.775,0,0.021691386,6,110.5228,3,2009,1,2,2,1546.6765
1410,1485,12.695633368756642,0,0.074046742,9,229.801,5,1985,1,2,3,5917.501
1411,922,7.59,1,0.242768664,6,173.708,0,1998,1,2,0,413.6873
1412,39,18.35,0,0.033401862,4,152.234,2,2007,1,1,1,2414.5505
1413,86,17.25,0,0.042206477,4,170.2764,1,1987,0,2,1,2749.1077
1414,1523,9.195,0,0.048019877,9,104.2622,1,1987,0,2,1,1713.0127
1415,26,10.1,0,0.167016095,14,241.5512,1,1987,0,2,1,3787.412
1416,1262,19.2,0,0.077664737,9,195.511,7,2002,1,1,1,3062.3728
1417,998,5.75,1,0.075155997,4,114.1176,6,2004,2,1,1,1828.3969
1418,413,13.65,0,0.039816816,5,34.1558,6,2004,2,1,1,648.85565
1419,1064,21.2,0,0.070964186,13,175.637,3,2009,1,2,2,2520.3687
1420,1146,9.5,1,0.022040367,10,194.1452,1,1987,0,2,1,3206.1716
1421,1427,19.35,0,0.027770577,8,63.1168,7,2002,1,1,1,1061.285
1422,738,7.42,1,0.025735975,13,187.7872,6,2004,2,1,1,3273.8738
1423,578,19.0,0,0.112150406,5,105.2622,7,2002,1,1,1,1615.8818
1424,1025,11.0,0,0.105748691,1,123.1046,1,1987,0,2,1,2048.8796
1425,369,15.5,1,0.025370468,0,81.1934,8,1997,2,0,1,1354.6467
1426,461,12.695633368756642,1,0.063508168,6,113.8492,5,1985,1,2,3,3033.3938
1427,226,6.92,0,0.038513862,4,61.5852,9,1999,1,0,1,985.48444
1428,501,12.695633368756642,1,0.070362085,13,95.112,5,1985,1,2,3,2529.7217
1429,827,20.0,1,0.028100349,6,46.9744,1,1987,0,2,1,734.3373
1430,268,10.895,1,0.009661057,4,122.973,3,2009,1,2,2,1761.1895
1431,200,12.695633368756642,0,0.044708228,4,86.2198,5,1985,1,2,3,2419.2874
1432,341,15.6,1,0.099297902,4,60.5194,9,1999,1,0,1,1005.222
1433,1378,7.93,0,0.071122419,8,43.7086,6,2004,2,1,1,732.509
1434,1002,16.85,0,0.0,6,185.3266,6,2004,2,1,1,3382.8203
1435,885,12.695633368756642,1,0.051920175,6,140.9838,4,1985,2,0,0,278.97055
1436,1107,16.0,0,0.057148803,4,224.3404,9,1999,1,0,1,3888.382
1437,940,12.695633368756642,1,0.009820129,10,152.7366,5,1985,1,2,3,4225.602
1438,337,7.06,1,0.044148717,15,56.9904,2,2007,1,1,1,912.59656
1439,1335,12.695633368756642,0,0.018148732,9,210.1954,4,1985,2,0,0,559.9381
1440,114,18.35,0,0.015304311,7,105.7938,8,1997,2,0,1,1613.6215
1441,150,20.35,0,0.141816013,13,122.2072,8,1997,2,0,1,1963.1738
1442,151,7.75,0,0.04320284,0,95.6436,1,1987,0,2,1,1574.5776
1443,1376,7.475,0,0.075727897,9,154.7656,8,1997,2,0,1,2472.6506
1444,1474,10.895,0,0.020947887,8,257.5672,6,2004,2,1,1,4128.6724
1445,1438,12.6,0,0.012480591,9,186.2556,0,1998,1,2,0,528.5102
1446,1525,15.25,0,0.06127993,9,129.6968,9,1999,1,0,1,2201.6636
1447,1198,16.35,1,0.062399603,6,224.7062,6,2004,2,1,1,4210.971
1448,576,20.0,1,0.104063695,3,104.5622,6,2004,2,1,1,1667.55
1449,1329,11.3,0,0.047708667,9,178.366,6,2004,2,1,1,2988.6924
1450,777,9.27,0,0.061912597,4,150.105,7,2002,1,1,1,2376.8171
1451,775,12.65,0,0.035611045,0,228.301,2,2007,1,1,1,4069.304
1452,750,10.395,1,0.091172403,0,48.6008,8,1997,2,0,1,793.9051
1453,549,12.695633368756642,0,0.009963834,13,250.8408,5,1985,1,2,3,6525.2954
1454,712,17.1,0,0.032694281,5,147.8392,7,2002,1,1,1,2432.6099
1455,1361,12.695633368756642,0,0.0,9,117.515,4,1985,2,0,0,286.17078
1456,1160,15.6,0,0.025302804,13,176.8054,3,2009,1,2,2,2689.5298
1457,1509,5.21,0,0.011027014,9,260.6962,9,1999,1,0,1,3805.634
1458,1280,12.695633368756642,0,0.0,9,36.2848,5,1985,1,2,3,920.4217
1459,353,18.5,0,0.052280828,13,117.3124,3,2009,1,2,2,1511.5903
1460,843,20.35,0,0.083729547,10,184.4292,1,1987,0,2,1,3109.622
1461,980,19.2,1,0.094064368,5,187.0214,9,1999,1,0,1,3151.8606
1462,430,7.51,0,0.017527666,6,228.001,2,2007,1,1,1,4028.7717
1463,411,21.2,1,0.007055259,15,175.4738,7,2002,1,1,1,2552.4653
1464,404,17.6,1,0.041445492,13,35.219,9,1999,1,0,1,633.8177
1465,255,16.0,1,0.172726426,13,156.7972,6,2004,2,1,1,2719.5076
1466,734,15.2,0,0.084284513,10,254.933,3,2009,1,2,2,3306.7415
1467,558,13.35,0,0.06448577,13,239.4564,0,1998,1,2,0,640.7099
1468,993,15.6,1,0.035499428,13,115.7518,6,2004,2,1,1,2061.2644
1469,769,12.695633368756642,0,0.084343183,5,39.7796,5,1985,1,2,3,1028.2847
1470,1121,6.785,1,0.023068402,13,209.7928,3,2009,1,2,2,3056.724
1471,221,20.85,0,0.021450443,6,103.6306,2,2007,1,1,1,1744.0405
1472,1326,12.695633368756642,0,0.070227182,9,217.1192,5,1985,1,2,3,5145.213
1473,35,9.395,0,0.159334462,14,224.372,8,1997,2,0,1,3597.8274
1474,286,12.695633368756642,0,0.032468955,5,236.1906,5,1985,1,2,3,5633.92
1475,1389,17.7,0,0.051227193,9,127.2678,2,2007,1,1,1,2067.7012
1476,1328,16.35,0,0.034643462,9,127.402,1,1987,0,2,1,1984.0428
1477,1475,17.1,0,0.038956669,9,165.1842,2,2007,1,1,1,2784.5657
1478,180,12.695633368756642,0,0.114317778,0,221.5114,5,1985,1,2,3,4825.221
1479,1200,12.695633368756642,0,0.039725274,13,228.2694,5,1985,1,2,3,7029.432
1480,701,6.3,0,0.127707501,3,211.327,7,2002,1,1,1,3535.7715
1481,678,16.85,1,0.026573609,3,94.912,7,2002,1,1,1,1481.5833
1482,449,18.25,0,0.060237241,15,164.9526,6,2004,2,1,1,2659.6047
1483,543,15.2,0,0.091949401,13,227.4352,7,2002,1,1,1,3583.1094
1484,695,5.48,0,0.015095622,5,82.325,1,1987,0,2,1,1526.6952
1485,1065,12.6,0,0.048881014,1,63.7194,7,2002,1,1,1,1062.3845
1486,995,12.695633368756642,1,0.0,1,140.3838,5,1985,1,2,3,3685.6045
1487,1446,20.35,0,0.065726925,9,128.6678,0,1998,1,2,0,288.4429
1488,571,12.695633368756642,0,0.025636945,10,89.1172,5,1985,1,2,3,2539.9736
1489,651,7.72,1,0.088502045,6,116.2466,9,1999,1,0,1,1913.1014
1490,954,15.2,0,0.019073386,13,237.7248,7,2002,1,1,1,3762.7927
1491,510,8.895,1,0.039200151,0,207.5296,3,2009,1,2,2,3157.4712
1492,119,16.75,0,0.021344178,7,52.2298,2,2007,1,1,1,901.9407
1493,1404,5.175,0,0.030355463,8,35.0874,8,1997,2,0,1,680.5559
1494,719,6.785,1,0.07027007,10,43.9112,0,1998,1,2,0,160.72517
1495,572,9.695,0,0.130733334,6,188.3898,2,2007,1,1,1,3172.3606
1496,1163,9.8,1,0.140584452,0,52.3008,6,2004,2,1,1,952.12415
1497,970,13.65,1,0.026597059,10,36.3532,6,2004,2,1,1,716.70715
1498,780,7.35,1,0.014365128,6,242.8512,8,1997,2,0,1,3792.4888
1499,39,18.35,0,0.033281349,4,154.134,7,2002,1,1,1,2316.2932
1500,31,12.695633368756642,0,0.128309411,14,92.112,4,1985,2,0,0,262.93375
1501,573,10.195,0,0.080619969,13,119.144,3,2009,1,2,2,1641.6853
1502,295,12.85,0,0.181092301,6,231.6642,0,1998,1,2,0,579.3928
1503,839,12.695633368756642,1,0.015887996,13,228.6352,5,1985,1,2,3,6391.4575
1504,961,7.93,0,0.005559688,5,121.2414,7,2002,1,1,1,1954.8512
1505,337,12.695633368756642,1,0.07686393,15,60.4904,4,1985,2,0,0,212.13454
1506,1286,12.1,0,0.015431545,9,162.7526,6,2004,2,1,1,2822.2854
1507,535,8.985,0,0.183368339,6,100.07,6,2004,2,1,1,1600.2318
1508,1492,5.485,0,0.042751812,8,164.5842,8,1997,2,0,1,2456.6465
1509,300,16.7,0,0.070141633,4,214.985,6,2004,2,1,1,3773.3892
1510,1486,12.695633368756642,0,0.162626685,8,103.6674,4,1985,2,0,0,325.14105
1511,514,20.7,1,0.100174939,6,123.2388,8,1997,2,0,1,1891.3915
1512,1510,18.0,0,0.015513314,8,156.9604,3,2009,1,2,2,2494.1472
1513,607,6.635,1,0.046081489,5,38.0506,6,2004,2,1,1,671.08386
1514,891,6.895,0,0.022456327,10,141.2812,6,2004,2,1,1,2178.7363
1515,97,18.25,0,0.044340045,7,173.908,7,2002,1,1,1,2676.9539
1516,733,8.1,1,0.224830093,3,40.248,0,1998,1,2,0,144.48058
1517,108,7.02,0,0.083464455,4,82.425,0,1998,1,2,0,174.38565
1518,371,15.7,1,0.06337778,5,126.2046,0,1998,1,2,0,276.72287
1519,194,16.25,0,0.057512493,6,125.5046,7,2002,1,1,1,1932.1394
1520,641,11.8,1,0.025926223,10,99.9674,8,1997,2,0,1,1582.1772
1521,127,6.11,1,0.152573001,14,45.1086,3,2009,1,2,2,635.2934
1522,40,4.61,0,0.122550245,7,176.1396,1,1987,0,2,1,2790.3787
1523,63,17.5,0,0.097885516,14,172.6738,6,2004,2,1,1,2954.8784
1524,433,12.695633368756642,0,0.08454227,0,107.128,5,1985,1,2,3,2721.267
1525,164,12.695633368756642,1,0.083694927,5,124.8362,4,1985,2,0,0,263.719
1526,1086,19.2,0,0.124555719,3,90.3488,3,2009,1,2,2,1244.2404
1527,355,16.2,0,0.103473165,3,103.799,8,1997,2,0,1,1657.5927
1528,116,15.5,0,0.053372178,14,43.377,8,1997,2,0,1,701.84357
1529,1308,8.51,0,0.051945908,9,141.547,8,1997,2,0,1,2052.1528
1530,430,7.51,0,0.029172707,6,228.201,0,1998,1,2,0,559.82587
1531,839,12.695633368756642,1,0.027953194,13,229.4352,4,1985,2,0,0,631.0269
1532,1355,9.8,0,0.09060629,11,195.0478,9,1999,1,0,1,2998.3044
1533,1290,14.0,0,0.024430294,9,42.6454,3,2009,1,2,2,486.05106
1534,930,11.395,1,0.069695361,10,233.7616,9,1999,1,0,1,3846.4788
1535,808,7.275,0,0.02800432,13,146.976,7,2002,1,1,1,2344.3115
1536,179,10.5,1,0.116651733,0,162.421,6,2004,2,1,1,2601.9565
1537,53,12.695633368756642,0,0.076364306,4,63.0536,5,1985,1,2,3,2001.8009
1538,318,10.895,1,0.03258625,5,145.6102,3,2009,1,2,2,2048.8926
1539,675,7.21,1,0.144631478,13,100.6332,8,1997,2,0,1,1668.6328
1540,1126,12.695633368756642,1,0.113564473,4,92.6436,5,1985,1,2,3,2723.6821
1541,950,11.65,1,0.010940934,10,110.4544,7,2002,1,1,1,1685.2177
1542,983,7.63,1,0.134597662,13,44.7402,1,1987,0,2,1,692.4625
1543,513,12.695633368756642,0,0.114329308,5,59.4246,5,1985,1,2,3,1752.2924
1544,287,12.695633368756642,0,0.036268455,6,122.5046,4,1985,2,0,0,340.32983
1545,937,12.3,0,0.111447593,0,33.4874,9,1999,1,0,1,633.09283
1546,39,12.695633368756642,0,0.03305315,4,152.334,5,1985,1,2,3,3499.3706
1547,680,9.395,1,0.220221011,5,88.1198,0,1998,1,2,0,215.94016
1548,248,12.695633368756642,1,0.135767734,13,191.282,5,1985,1,2,3,5672.4326
1549,1117,17.2,0,0.156615836,10,160.6578,7,2002,1,1,1,2579.092
1550,918,14.85,0,0.018556186,3,187.1214,1,1987,0,2,1,3189.7422
1551,961,7.93,0,0.00557982,5,121.1414,2,2007,1,1,1,2039.7628
1552,981,12.695633368756642,1,0.043756113,6,216.3508,4,1985,2,0,0,527.5761
1553,1104,12.695633368756642,0,0.0,1,85.4566,5,1985,1,2,3,2223.0803
1554,1415,11.15,0,0.032256191,8,165.1526,8,1997,2,0,1,2554.9924
1555,584,17.85,0,0.046625941,10,152.3682,6,2004,2,1,1,2514.1821
1556,491,18.5,1,0.062353714,5,145.4418,9,1999,1,0,1,2479.7556
1557,802,14.3,1,0.0,0,98.7726,9,1999,1,0,1,1602.2125
1558,83,13.8,0,0.09698132,4,55.593,1,1987,0,2,1,823.6244
1559,469,18.2,1,0.066241884,6,250.9092,1,1987,0,2,1,4164.8325
1560,247,14.6,1,0.04302561,6,110.0254,9,1999,1,0,1,1742.4912
1561,390,13.3,0,0.009579343,13,62.351,6,2004,2,1,1,1077.5947
